site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Matt Bell,48950,1015,257,-5,T28,0,0,0,0,0,0,0,25,31,16,9.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Paul Ulibarri,27171,1030,257,-5,T28,0,0,0,0,0,0,0,25,30,17,8.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Mason Ford,72844,1037,259,-3,30,0,0,0,0,0,0,0,18,40,14,4.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Elijah Rider Brandt,143853,1009,260,-2,T31,0,0,0,0,0,0,0,22,36,14,8.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Evan Scott,89394,1027,260,-2,T31,0,0,0,0,0,0,0,20,36,16,4.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Aaron Gossage,35449,1037,261,-1,T33,0,0,0,0,0,0,0,21,37,14,7.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Connor O'Reilly,99648,1012,261,-1,T33,0,0,0,0,0,0,0,21,32,19,2.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Corey Ellis,44512,1033,261,-1,T33,0,0,0,0,0,0,0,29,22,21,8.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Fredy Meza,100497,1022,262,0,T36,0,0,0,0,0,0,0,22,35,15,7.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Jonathan Borzick,119794,1032,262,0,T36,0,0,0,0,0,0,0,25,27,20,5.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Andrew Marwede,75590,1038,263,1,T38,0,0,0,0,0,0,0,22,31,19,3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Andrew Miranda,118426,1023,263,1,T38,0,0,0,0,0,0,0,23,29,20,3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Braeden Sides,129963,1028,263,1,T38,0,0,0,0,0,0,0,18,37,17,1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Gavin Bos,187956,1013,263,1,T38,0,0,0,0,0,0,0,24,31,17,7.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Nathan Queen,68286,1023,263,1,T38,0,0,0,0,0,0,0,18,40,14,4.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Parker Welck,39491,1031,263,1,T38,0,0,0,0,0,0,0,21,33,18,3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Albert Tamm,76669,1022,264,2,T44,0,0,0,0,0,0,0,18,40,14,4.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Elijah Bickel,94844,1023,264,2,T44,0,0,0,0,0,0,0,24,28,20,4.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Garrett Gurthie,13864,1022,264,2,T44,0,0,0,0,0,0,0,21,32,19,2.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Clay Edwards,91397,1021,265,3,47,0,0,0,0,0,0,0,19,33,20,-1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Dallas Garber,138089,1018,266,4,T48,0,0,0,0,0,0,0,27,21,24,3.0,1.0,4,72
